location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Wind Gust
unit,km/h
level,sfc
resolution,hourly
aggregation,None
timestamp,Basel Wind Gust
20220219T1000,29.519999
20220219T1100,34.56
20220219T1200,34.2
20220219T1300,33.12
20220219T1400,36.0
20220219T1500,39.6
20220219T1600,39.6
20220219T1700,37.079998
20220219T1800,33.48
20220219T1900,25.56
20220219T2000,21.96
20220219T2100,25.199999
20220219T2200,29.16
20220219T2300,34.92
20220220T0000,39.239998
20220220T0100,42.12
20220220T0200,43.199997
20220220T0300,47.88
20220220T0400,48.96
20220220T0500,46.44
20220220T0600,45.0
20220220T0700,43.56
20220220T0800,40.68
20220220T0900,38.88
20220220T1000,38.16
20220220T1100,38.16
20220220T1200,48.6
20220220T1300,57.96
20220220T1400,57.96
20220220T1500,57.96
20220220T1600,56.88
20220220T1700,54.0
20220220T1800,49.32
20220220T1900,47.16
20220220T2000,48.96
20220220T2100,54.36
20220220T2200,56.88
20220220T2300,59.399998
20220221T0000,60.839996
20220221T0100,65.520004
20220221T0200,66.96
20220221T0300,68.76
20220221T0400,69.12
20220221T0500,70.2
20220221T0600,78.479996
20220221T0700,84.96
20220221T0800,69.84
20220221T0900,45.0
20220221T1000,45.36
20220221T1100,46.44
20220221T1200,54.719997
20220221T1300,57.96
20220221T1400,69.84
20220221T1500,69.12
20220221T1600,69.84
20220221T1700,62.279995
20220221T1800,60.479996
20220221T1900,69.12
20220221T2000,68.76
20220221T2100,65.159996
20220221T2200,51.12
20220221T2300,38.16
20220222T0000,34.2
20220222T0100,30.239998
20220222T0200,26.64
20220222T0300,26.64
20220222T0400,28.08
20220222T0500,28.8
20220222T0600,28.08
20220222T0700,26.64
20220222T0800,24.84
20220222T0900,28.8
20220222T1000,31.68
20220222T1100,34.56
20220222T1200,39.96
20220222T1300,39.96
20220222T1400,43.56
20220222T1500,43.92
20220222T1600,43.199997
20220222T1700,42.12
20220222T1800,35.64
20220222T1900,34.56
20220222T2000,36.0
20220222T2100,34.92
20220222T2200,35.28
20220222T2300,35.64
20220223T0000,36.0
20220223T0100,35.28
20220223T0200,34.92
20220223T0300,33.12
20220223T0400,28.44
20220223T0500,24.48
20220223T0600,20.519999
20220223T0700,17.28
20220223T0800,13.679999
20220223T0900,9.36
20220223T1000,9.72
20220223T1100,10.440001
20220223T1200,12.599999
20220223T1300,14.4
20220223T1400,15.119999
20220223T1500,14.759999
20220223T1600,13.32
20220223T1700,11.5199995
20220223T1800,9.0
20220223T1900,7.5599995
20220223T2000,9.36
20220223T2100,13.679999
20220223T2200,13.679999
20220223T2300,13.32
20220224T0000,13.679999
20220224T0100,13.32
20220224T0200,14.4
20220224T0300,15.119999
20220224T0400,16.56
20220224T0500,17.64
20220224T0600,18.0
20220224T0700,18.72
20220224T0800,19.44
20220224T0900,23.039999
20220224T1000,24.84
20220224T1100,25.56
20220224T1200,28.8
20220224T1300,35.64
20220224T1400,42.12
20220224T1500,54.0
20220224T1600,53.639996
20220224T1700,50.039997
20220224T1800,45.719997
20220224T1900,44.28
20220224T2000,44.28
20220224T2100,38.16
20220224T2200,41.760002
20220224T2300,43.199997
20220225T0000,41.399998
20220225T0100,33.12
20220225T0200,28.8
20220225T0300,29.88
20220225T0400,27.72
20220225T0500,24.48
20220225T0600,20.519999
20220225T0700,18.0
20220225T0800,16.199999
20220225T0900,18.359999
20220225T1000,19.44
20220225T1100,24.84
20220225T1200,31.319998
20220225T1300,35.64
20220225T1400,39.96
20220225T1500,41.039997
20220225T1600,41.039997
20220225T1700,37.8
20220225T1800,33.839996
20220225T1900,25.919998
20220225T2000,19.44
20220225T2100,18.359999
20220225T2200,16.56
20220225T2300,16.56
20220226T0000,12.959999
20220226T0100,12.599999
20220226T0200,11.159999
20220226T0300,9.72
20220226T0400,8.28
20220226T0500,6.4799995
20220226T0600,9.0
20220226T0700,12.24
20220226T0800,13.32
20220226T0900,14.759999
20220226T1000,15.84
20220226T1100,25.919998
20220226T1200,28.44
20220226T1300,28.8
20220226T1400,29.519999
20220226T1500,30.960001
20220226T1600,30.960001
20220226T1700,30.239998
20220226T1800,27.72
20220226T1900,20.880001
20220226T2000,18.359999
20220226T2100,21.96
20220226T2200,18.72
20220226T2300,19.08
20220227T0000,18.72
20220227T0100,18.359999
20220227T0200,18.72
20220227T0300,18.359999
20220227T0400,18.359999
20220227T0500,18.0
20220227T0600,16.56
20220227T0700,15.84
20220227T0800,14.759999
20220227T0900,17.64
20220227T1000,16.919998
20220227T1100,20.880001
20220227T1200,26.64
20220227T1300,28.44
20220227T1400,29.519999
20220227T1500,29.88
20220227T1600,30.960001
20220227T1700,31.319998
20220227T1800,29.88
20220227T1900,23.759998
20220227T2000,19.44
20220227T2100,22.68
20220227T2200,18.72
20220227T2300,18.0
20220228T0000,16.919998
20220228T0100,15.119999
20220228T0200,13.32
20220228T0300,12.599999
20220228T0400,12.24
20220228T0500,11.879999
20220228T0600,11.159999
20220228T0700,10.799999
20220228T0800,10.440001
20220228T0900,12.24
20220228T1000,13.32
20220228T1100,13.679999
20220228T1200,14.4
20220228T1300,15.119999
20220228T1400,15.119999
20220228T1500,14.4
20220228T1600,14.4
20220228T1700,14.4
20220228T1800,12.599999
20220228T1900,11.5199995
20220228T2000,11.879999
20220228T2100,13.32
20220228T2200,13.679999
20220228T2300,13.679999
20220301T0000,14.4
20220301T0100,14.04
20220301T0200,13.679999
20220301T0300,13.32
20220301T0400,12.959999
20220301T0500,12.959999
20220301T0600,12.959999
20220301T0700,12.599999
20220301T0800,12.24
20220301T0900,13.679999
20220301T1000,12.959999
20220301T1100,14.759999
20220301T1200,14.759999
20220301T1300,14.04
20220301T1400,14.04
20220301T1500,14.04
20220301T1600,12.959999
20220301T1700,10.08
20220301T1800,6.8399997
20220301T1900,8.64
20220301T2000,10.799999
20220301T2100,14.04
20220301T2200,11.5199995
20220301T2300,10.799999
20220302T0000,10.08
20220302T0100,10.799999
20220302T0200,10.08
20220302T0300,10.440001
20220302T0400,10.440001
20220302T0500,10.440001
20220302T0600,10.440001
20220302T0700,10.08
20220302T0800,9.72
20220302T0900,14.04
20220302T1000,14.04
20220302T1100,14.04
20220302T1200,13.679999
20220302T1300,12.599999
20220302T1400,10.440001
20220302T1500,10.799999
20220302T1600,11.5199995
20220302T1700,11.5199995
20220302T1800,7.5599995
20220302T1900,6.4799995
20220302T2000,6.12
20220302T2100,6.4799995
20220302T2200,7.92
20220302T2300,7.92
20220303T0000,9.0
20220303T0100,10.440001
20220303T0200,10.440001
20220303T0300,9.72
20220303T0400,9.0
20220303T0500,9.36
20220303T0600,9.72
20220303T0700,9.72
20220303T0800,9.36
20220303T0900,11.159999
20220303T1000,12.599999
20220303T1100,12.599999
20220303T1200,12.24
20220303T1300,11.5199995
20220303T1400,12.599999
20220303T1500,15.4800005
20220303T1600,17.28
20220303T1700,17.28
20220303T1800,14.04
20220303T1900,11.159999
20220303T2000,14.04
20220303T2100,16.919998
20220303T2200,12.959999
20220303T2300,11.159999
20220304T0000,13.32
20220304T0100,13.679999
20220304T0200,13.679999
20220304T0300,13.679999
20220304T0400,13.32
20220304T0500,13.32
20220304T0600,13.679999
20220304T0700,13.679999
20220304T0800,13.679999
20220304T0900,15.4800005
20220304T1000,14.4
20220304T1100,15.119999
20220304T1200,18.0
20220304T1300,20.880001
20220304T1400,22.68
20220304T1500,22.68
20220304T1600,22.68
20220304T1700,23.039999
20220304T1800,23.039999
20220304T1900,19.44
20220304T2000,18.0
20220304T2100,19.44
20220304T2200,16.919998
20220304T2300,16.199999
20220305T0000,15.119999
20220305T0100,14.759999
20220305T0200,14.04
20220305T0300,13.679999
20220305T0400,13.679999
20220305T0500,13.32
20220305T0600,12.599999
20220305T0700,11.879999
20220305T0800,11.159999
20220305T0900,12.24
20220305T1000,11.879999
20220305T1100,12.959999
20220305T1200,15.119999
20220305T1300,17.64
20220305T1400,19.44
20220305T1500,20.16
20220305T1600,20.519999
20220305T1700,20.16
20220305T1800,19.44
20220305T1900,16.199999
20220305T2000,16.919998
20220305T2100,18.0
20220305T2200,15.4800005
20220305T2300,14.4
20220306T0000,14.759999
20220306T0100,14.759999
20220306T0200,14.4
20220306T0300,13.679999
20220306T0400,13.32
20220306T0500,12.959999
20220306T0600,12.24
20220306T0700,12.24
20220306T0800,12.599999
20220306T0900,14.04
20220306T1000,15.84
20220306T1100,23.039999
20220306T1200,25.199999
20220306T1300,26.64
20220306T1400,26.28
20220306T1500,25.56
20220306T1600,26.64
20220306T1700,27.359999
20220306T1800,27.0
20220306T1900,24.84
20220306T2000,24.119999
20220306T2100,22.68
20220306T2200,20.519999
20220306T2300,18.72
20220307T0000,16.919998
20220307T0100,15.84
20220307T0200,16.199999
20220307T0300,16.199999
20220307T0400,16.199999
20220307T0500,16.56
20220307T0600,16.56
20220307T0700,16.199999
20220307T0800,15.84
20220307T0900,15.119999
20220307T1000,19.44
20220307T1100,25.919998
20220307T1200,29.16
20220307T1300,29.519999
20220307T1400,28.8
20220307T1500,28.8
20220307T1600,27.72
20220307T1700,24.48
20220307T1800,23.039999
20220307T1900,16.56
20220307T2000,16.56
20220307T2100,17.64
20220307T2200,15.84
20220307T2300,16.199999
20220308T0000,15.84
20220308T0100,15.4800005
20220308T0200,15.119999
20220308T0300,14.04
20220308T0400,14.04
20220308T0500,14.04
20220308T0600,13.32
20220308T0700,11.879999
20220308T0800,11.5199995
20220308T0900,12.599999
20220308T1000,15.4800005
20220308T1100,20.16
20220308T1200,21.24
20220308T1300,20.880001
20220308T1400,18.359999
20220308T1500,17.64
20220308T1600,18.0
20220308T1700,16.919998
20220308T1800,12.959999
20220308T1900,8.64
20220308T2000,9.0
20220308T2100,11.5199995
20220308T2200,11.5199995
20220308T2300,10.799999
20220309T0000,11.159999
20220309T0100,11.159999
20220309T0200,11.159999
20220309T0300,11.879999
20220309T0400,11.879999
20220309T0500,12.24
20220309T0600,12.599999
20220309T0700,12.599999
20220309T0800,12.599999
20220309T0900,15.119999
20220309T1000,15.84
20220309T1100,14.759999
20220309T1200,14.759999
20220309T1300,14.4
20220309T1400,13.32
20220309T1500,13.32
20220309T1600,12.24
20220309T1700,10.799999
20220309T1800,8.64
20220309T1900,8.64
20220309T2000,8.64
20220309T2100,9.0
20220309T2200,10.08
20220309T2300,11.159999
20220310T0000,11.5199995
20220310T0100,11.5199995
20220310T0200,11.5199995
20220310T0300,11.159999
20220310T0400,10.799999
20220310T0500,10.08
20220310T0600,10.440001
20220310T0700,10.799999
20220310T0800,10.799999
20220310T0900,12.959999
20220310T1000,14.4
20220310T1100,14.4
20220310T1200,14.759999
20220310T1300,15.84
20220310T1400,16.199999
20220310T1500,15.84
20220310T1600,15.4800005
20220310T1700,14.4
20220310T1800,10.440001
20220310T1900,8.28
20220310T2000,8.64
20220310T2100,9.36
20220310T2200,9.72
20220310T2300,11.159999
20220311T0000,11.5199995
20220311T0100,12.24
20220311T0200,12.599999
20220311T0300,12.959999
20220311T0400,12.599999
20220311T0500,12.599999
20220311T0600,12.24
20220311T0700,11.879999
20220311T0800,11.879999
20220311T0900,14.759999
20220311T1000,15.84
20220311T1100,15.84
20220311T1200,17.64
20220311T1300,20.16
20220311T1400,21.96
20220311T1500,21.599998
20220311T1600,18.72
20220311T1700,17.64
20220311T1800,13.679999
20220311T1900,12.959999
20220311T2000,14.4
20220311T2100,15.4800005
20220311T2200,14.4
20220311T2300,14.759999
20220312T0000,15.4800005
20220312T0100,15.4800005
20220312T0200,14.04
20220312T0300,12.959999
20220312T0400,12.599999
20220312T0500,11.879999
20220312T0600,11.159999
20220312T0700,10.08
20220312T0800,10.08
20220312T0900,15.119999
20220312T1000,14.759999
20220312T1100,13.679999
20220312T1200,13.32
20220312T1300,13.679999
20220312T1400,15.119999
20220312T1500,16.56
20220312T1600,17.64
20220312T1700,17.64
20220312T1800,16.199999
20220312T1900,10.440001
20220312T2000,10.440001
20220312T2100,14.4
20220312T2200,12.24
20220312T2300,10.08
20220313T0000,10.799999
20220313T0100,12.24
20220313T0200,12.24
20220313T0300,12.959999
20220313T0400,13.32
20220313T0500,13.679999
20220313T0600,13.32
20220313T0700,12.24
20220313T0800,11.5199995
20220313T0900,15.4800005
20220313T1000,16.199999
20220313T1100,15.119999
20220313T1200,14.4
20220313T1300,14.04
20220313T1400,16.919998
20220313T1500,20.16
20220313T1600,23.039999
20220313T1700,23.039999
20220313T1800,19.44
20220313T1900,10.440001
20220313T2000,10.440001
20220313T2100,13.679999
20220313T2200,14.4
20220313T2300,19.44
20220314T0000,32.399998
20220314T0100,36.719997
20220314T0200,30.599998
20220314T0300,26.64
20220314T0400,28.08
20220314T0500,27.359999
20220314T0600,23.759998
20220314T0700,19.08
20220314T0800,15.4800005
20220314T0900,13.32
20220314T1000,15.119999
20220314T1100,17.28
20220314T1200,17.28
20220314T1300,16.56
20220314T1400,16.199999
20220314T1500,15.119999
20220314T1600,14.4
20220314T1700,14.4
20220314T1800,14.4
20220314T1900,11.879999
20220314T2000,13.32
20220314T2100,10.08
20220314T2200,9.36
20220314T2300,12.24
20220315T0000,12.24
20220315T0100,10.440001
20220315T0200,9.72
20220315T0300,9.0
20220315T0400,10.08
20220315T0500,11.159999
20220315T0600,11.159999
20220315T0700,10.799999
20220315T0800,9.72
20220315T0900,18.0
20220315T1000,27.359999
20220315T1100,29.519999
20220315T1200,42.12
20220315T1300,51.48
20220315T1400,52.56
20220315T1500,36.36
20220315T1600,41.039997
20220315T1700,29.519999
20220315T1800,23.039999
20220315T1900,16.199999
20220315T2000,14.759999
20220315T2100,41.399998
20220315T2200,14.04
20220315T2300,13.679999
20220316T0000,13.32
20220316T0100,13.679999
20220316T0200,13.32
20220316T0300,14.04
20220316T0400,14.4
20220316T0500,14.04
20220316T0600,13.679999
20220316T0700,13.679999
20220316T0800,13.32
20220316T0900,17.64
20220316T1000,16.919998
20220316T1100,15.84
20220316T1200,16.919998
20220316T1300,18.0
20220316T1400,18.359999
20220316T1500,19.08
20220316T1600,19.08
20220316T1700,18.0
20220316T1800,15.84
20220316T1900,10.440001
20220316T2000,11.879999
20220316T2100,12.24
20220316T2200,13.32
20220316T2300,15.4800005
20220317T0000,16.199999
20220317T0100,15.119999
20220317T0200,13.32
20220317T0300,12.24
20220317T0400,12.24
20220317T0500,13.32
20220317T0600,13.679999
20220317T0700,13.679999
20220317T0800,14.4
20220317T0900,12.959999
20220317T1000,13.32
20220317T1100,14.04
20220317T1200,16.919998
20220317T1300,23.4
20220317T1400,27.359999
20220317T1500,31.319998
20220317T1600,32.039997
20220317T1700,33.48
20220317T1800,33.48
20220317T1900,33.48
20220317T2000,33.839996
20220317T2100,36.719997
20220317T2200,34.92
20220317T2300,35.28
20220318T0000,34.92
20220318T0100,31.68
20220318T0200,29.88
20220318T0300,27.72
20220318T0400,27.0
20220318T0500,26.64
20220318T0600,27.359999
20220318T0700,27.72
20220318T0800,28.08
20220318T0900,30.239998
20220318T1000,33.48
20220318T1100,38.519997
20220318T1200,43.199997
20220318T1300,46.079998
20220318T1400,49.68
20220318T1500,52.56
20220318T1600,52.199997
20220318T1700,46.44
20220318T1800,44.28
20220318T1900,37.079998
20220318T2000,36.36
20220318T2100,37.079998
20220318T2200,38.519997
20220318T2300,39.6
20220319T0000,40.68
20220319T0100,40.68
20220319T0200,39.96
20220319T0300,38.16
20220319T0400,35.28
20220319T0500,32.399998
20220319T0600,30.239998
20220319T0700,27.0
20220319T0800,22.319998
20220319T0900,21.24
20220319T1000,24.48
20220319T1100,31.319998
20220319T1200,36.36
20220319T1300,37.44
20220319T1400,37.079998
20220319T1500,36.36
20220319T1600,36.0
20220319T1700,36.0
20220319T1800,35.64
20220319T1900,30.599998
20220319T2000,25.199999
20220319T2100,25.199999
20220319T2200,22.68
20220319T2300,19.8
20220320T0000,16.199999
20220320T0100,13.679999
20220320T0200,11.879999
20220320T0300,11.159999
20220320T0400,11.5199995
20220320T0500,12.599999
20220320T0600,12.599999
20220320T0700,14.759999
20220320T0800,16.199999
20220320T0900,22.68
20220320T1000,23.4
20220320T1100,24.119999
20220320T1200,25.199999
20220320T1300,25.56
20220320T1400,24.84
20220320T1500,23.759998
20220320T1600,20.880001
20220320T1700,17.28
20220320T1800,14.759999
20220320T1900,10.08
20220320T2000,12.24
20220320T2100,20.16
20220320T2200,15.84
20220320T2300,12.959999
20220321T0000,11.879999
20220321T0100,11.5199995
20220321T0200,11.159999
20220321T0300,10.799999
20220321T0400,10.799999
20220321T0500,10.799999
20220321T0600,10.440001
20220321T0700,10.440001
20220321T0800,10.440001
20220321T0900,12.24
20220321T1000,13.679999
20220321T1100,12.959999
20220321T1200,13.32
20220321T1300,15.119999
20220321T1400,18.0
20220321T1500,18.359999
20220321T1600,18.359999
20220321T1700,17.64
20220321T1800,15.4800005
20220321T1900,12.599999
20220321T2000,12.959999
20220321T2100,11.5199995
20220321T2200,11.879999
20220321T2300,12.959999
20220322T0000,12.959999
20220322T0100,12.959999
20220322T0200,12.599999
20220322T0300,11.5199995
20220322T0400,10.799999
20220322T0500,10.440001
20220322T0600,10.08
20220322T0700,11.159999
20220322T0800,11.159999
20220322T0900,13.679999
20220322T1000,14.04
20220322T1100,12.959999
20220322T1200,13.679999
20220322T1300,14.4
20220322T1400,14.4
20220322T1500,15.4800005
20220322T1600,15.84
20220322T1700,15.119999
20220322T1800,14.4
20220322T1900,12.959999
20220322T2000,12.959999
20220322T2100,14.04
20220322T2200,13.32
20220322T2300,12.24
20220323T0000,10.440001
20220323T0100,8.64
20220323T0200,7.92
20220323T0300,7.92
20220323T0400,7.92
20220323T0500,7.5599995
20220323T0600,7.5599995
20220323T0700,8.28
20220323T0800,8.64
20220323T0900,11.5199995
20220323T1000,11.879999
20220323T1100,11.159999
20220323T1200,14.4
20220323T1300,16.919998
20220323T1400,19.08
20220323T1500,20.16
20220323T1600,20.880001
20220323T1700,21.24
20220323T1800,21.24
20220323T1900,18.359999
20220323T2000,15.119999
20220323T2100,17.64
20220323T2200,15.119999
20220323T2300,12.959999
20220324T0000,11.5199995
20220324T0100,11.5199995
20220324T0200,11.5199995
20220324T0300,10.799999
20220324T0400,10.440001
20220324T0500,10.08
20220324T0600,9.72
20220324T0700,9.72
20220324T0800,9.72
20220324T0900,11.879999
20220324T1000,12.599999
20220324T1100,11.879999
20220324T1200,13.32
20220324T1300,16.199999
20220324T1400,18.359999
20220324T1500,19.8
20220324T1600,20.16
20220324T1700,20.16
20220324T1800,20.16
20220324T1900,17.28
20220324T2000,15.119999
20220324T2100,19.44
20220324T2200,16.56
20220324T2300,15.84
20220325T0000,14.4
20220325T0100,13.32
20220325T0200,12.599999
20220325T0300,11.5199995
20220325T0400,11.159999
20220325T0500,11.159999
20220325T0600,11.159999
20220325T0700,10.799999
20220325T0800,10.440001
20220325T0900,11.159999
20220325T1000,12.24
20220325T1100,12.959999
20220325T1200,17.28
20220325T1300,20.880001
20220325T1400,23.4
20220325T1500,23.759998
20220325T1600,24.119999
20220325T1700,25.199999
20220325T1800,25.199999
20220325T1900,23.039999
20220325T2000,22.319998
20220325T2100,21.599998
20220325T2200,18.359999
20220325T2300,18.359999
20220326T0000,17.64
20220326T0100,16.56
20220326T0200,15.84
20220326T0300,15.84
20220326T0400,15.84
20220326T0500,15.84
20220326T0600,15.84
20220326T0700,15.84
20220326T0800,15.84
20220326T0900,16.919998
20220326T1000,17.28
20220326T1100,20.880001
20220326T1200,25.199999
20220326T1300,27.72
20220326T1400,29.519999
20220326T1500,29.519999
20220326T1600,28.8
20220326T1700,27.72
20220326T1800,27.0
20220326T1900,24.84
20220326T2000,21.599998
20220326T2100,23.4
20220326T2200,19.8
20220326T2300,19.8
20220327T0000,19.08
20220327T0100,18.0
20220327T0200,16.919998
20220327T0300,16.199999
20220327T0400,15.119999
20220327T0500,14.04
20220327T0600,12.959999
20220327T0700,12.24
20220327T0800,11.879999
20220327T0900,12.599999
20220327T1000,13.679999
20220327T1100,13.679999
20220327T1200,15.84
20220327T1300,17.64
20220327T1400,19.44
20220327T1500,20.16
20220327T1600,19.8
20220327T1700,19.08
20220327T1800,17.64
20220327T1900,15.119999
20220327T2000,12.959999
20220327T2100,14.4
